 Charge State log10(Te (eV)) log10(Electron Density (cm-3)) log10(Coefficient)           48          26
           1  0.69984999999999997        13.000000000000000       -24.074860000000001     
           1  0.69984999999999997        13.199999999999999       -24.074860000000001     
           1  0.69984999999999997        13.400000000000000       -24.074860000000001     
           1  0.69984999999999997        13.600000000000000       -24.074860000000001     
           1  0.69984999999999997        13.800000000000001       -24.074860000000001     
           1  0.69984999999999997        14.000000000000000       -24.074860000000001     
           1  0.69984999999999997        14.199999999999999       -24.074860000000001     
           1  0.69984999999999997        14.400000000000000       -24.074860000000001     
           1  0.69984999999999997        14.600000000000000       -24.074860000000001     
           1  0.69984999999999997        14.800000000000001       -24.074860000000001     
           1  0.69984999999999997        15.000000000000000       -24.074860000000001     
           1  0.79981999999999998        10.000000000000000       -24.011150000000001     
           1  0.79981999999999998        10.199999999999999       -24.011150000000001     
           1  0.79981999999999998        10.400000000000000       -24.011150000000001     
           1  0.79981999999999998        10.600000000000000       -24.011150000000001     
           1  0.79981999999999998        10.800000000000001       -24.011150000000001     
           1  0.79981999999999998        11.000000000000000       -24.011150000000001     
           1  0.79981999999999998        11.199999999999999       -24.011150000000001     
           1  0.79981999999999998        11.400000000000000       -24.011150000000001     
           1  0.79981999999999998        11.600000000000000       -24.011150000000001     
           1  0.79981999999999998        11.800000000000001       -24.011150000000001     
           1  0.79981999999999998        12.000000000000000       -24.011150000000001     
           1  0.79981999999999998        12.199999999999999       -24.011150000000001     
           1  0.79981999999999998        12.400000000000000       -24.011150000000001     
           1  0.79981999999999998        12.600000000000000       -24.011150000000001     
           1  0.79981999999999998        12.800000000000001       -24.011150000000001     
           1  0.79981999999999998        13.000000000000000       -24.011150000000001     
           1  0.79981999999999998        13.199999999999999       -24.011150000000001     
           1  0.79981999999999998        13.400000000000000       -24.011150000000001     
           1  0.79981999999999998        13.600000000000000       -24.011150000000001     
           1  0.79981999999999998        13.800000000000001       -24.011150000000001     
           1  0.79981999999999998        14.000000000000000       -24.011150000000001     
           1  0.79981999999999998        14.199999999999999       -24.011150000000001     
           1  0.79981999999999998        14.400000000000000       -24.011150000000001     
           1  0.79981999999999998        14.600000000000000       -24.011150000000001     
           1  0.79981999999999998        14.800000000000001       -24.011150000000001     
           1  0.79981999999999998        15.000000000000000       -24.011150000000001     
           1  0.89980000000000004        10.000000000000000       -23.970820000000000     
           1  0.89980000000000004        10.199999999999999       -23.970820000000000     
           1  0.89980000000000004        10.400000000000000       -23.970820000000000     
           1  0.89980000000000004        10.600000000000000       -23.970820000000000     
           1  0.89980000000000004        10.800000000000001       -23.970820000000000     
           1  0.89980000000000004        11.000000000000000       -23.970820000000000     
           1  0.89980000000000004        11.199999999999999       -23.970820000000000     
           1  0.89980000000000004        11.400000000000000       -23.970820000000000     
           1  0.89980000000000004        11.600000000000000       -23.970820000000000     
           1  0.89980000000000004        11.800000000000001       -23.970820000000000     
           1  0.89980000000000004        12.000000000000000       -23.970820000000000     
